,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
1,0022000077,1610612746,Clippers,LAC,LA,240:00,0.612,0.388,0.4,0.1,0.39,0.11,0.21,0.14,0.3,0.4,0.6,0.846,0.154,0.576,0.424
0,0022000077,1610612762,Jazz,UTA,Utah,240:00,0.528,0.472,0.491,0.057,0.425,0.085,0.085,0.142,0.434,0.654,0.346,0.733,0.267,0.683,0.317
1,0022000078,1610612744,Warriors,GSW,Golden State,240:00,0.557,0.443,0.49,0.143,0.214,0.173,0.296,0.153,0.347,0.5,0.5,1.0,0.0,0.613,0.387
0,0022000078,1610612757,Trail Blazers,POR,Portland,240:00,0.533,0.467,0.325,0.065,0.488,0.089,0.187,0.187,0.26,0.55,0.45,0.6,0.4,0.575,0.425
0,0022000079,1610612758,Kings,SAC,Sacramento,240:00,0.689,0.311,0.553,0.064,0.287,0.128,0.16,0.117,0.489,0.192,0.808,0.667,0.333,0.314,0.686
1,0022000079,1610612745,Rockets,HOU,Houston,240:00,0.494,0.506,0.451,0.118,0.382,0.069,0.167,0.216,0.333,0.261,0.739,0.692,0.308,0.417,0.583
0,0022000080,1610612752,Knicks,NYK,New York,240:00,0.675,0.325,0.566,0.038,0.34,0.075,0.094,0.123,0.528,0.367,0.633,1.0,0.0,0.548,0.452
1,0022000080,1610612754,Pacers,IND,Indiana,240:00,0.405,0.595,0.294,0.039,0.559,0.137,0.147,0.176,0.255,0.467,0.533,0.789,0.211,0.647,0.353
1,0022000081,1610612760,Thunder,OKC,Oklahoma City,240:00,0.523,0.477,0.463,0.148,0.361,0.019,0.176,0.083,0.315,0.56,0.44,0.615,0.385,0.579,0.421
0,0022000081,1610612753,Magic,ORL,Orlando,240:00,0.648,0.352,0.606,0.141,0.303,0.172,0.091,0.152,0.465,0.433,0.567,0.8,0.2,0.525,0.475
1,0022000082,1610612766,Hornets,CHA,Charlotte,240:00,0.62,0.38,0.446,0.071,0.348,0.205,0.205,0.223,0.375,0.84,0.16,1.0,0.0,0.895,0.105
0,0022000082,1610612755,76ers,PHI,Philadelphia,240:00,0.557,0.443,0.488,0.079,0.378,0.213,0.134,0.087,0.409,0.613,0.387,1.0,0.0,0.745,0.255
1,0022000083,1610612737,Hawks,ATL,Atlanta,240:00,0.624,0.376,0.527,0.066,0.363,0.044,0.11,0.165,0.462,0.5,0.5,0.909,0.091,0.629,0.371
0,0022000083,1610612739,Cavaliers,CLE,Cleveland,240:00,0.681,0.319,0.646,0.104,0.219,0.021,0.135,0.177,0.542,0.452,0.548,0.714,0.286,0.5,0.5
0,0022000084,1610612761,Raptors,TOR,Toronto,240:00,0.473,0.527,0.414,0.017,0.362,0.164,0.224,0.164,0.397,0.417,0.583,0.786,0.214,0.553,0.447
1,0022000084,1610612740,Pelicans,NOP,New Orleans,240:00,0.542,0.458,0.35,0.05,0.35,0.092,0.3,0.083,0.3,0.714,0.286,0.786,0.214,0.743,0.257
1,0022000085,1610612738,Celtics,BOS,Boston,240:00,0.621,0.379,0.557,0.131,0.369,0.049,0.074,0.098,0.426,0.676,0.324,0.8,0.2,0.714,0.286
0,0022000085,1610612765,Pistons,DET,Detroit,240:00,0.581,0.419,0.417,0.05,0.4,0.075,0.183,0.183,0.367,0.56,0.44,0.938,0.063,0.707,0.293
0,0022000086,1610612764,Wizards,WAS,Washington,240:00,0.683,0.317,0.504,0.033,0.293,0.114,0.203,0.187,0.472,0.548,0.452,0.833,0.167,0.628,0.372
1,0022000086,1610612751,Nets,BKN,Brooklyn,240:00,0.605,0.395,0.426,0.049,0.344,0.23,0.23,0.123,0.377,0.5,0.5,0.857,0.143,0.625,0.375
1,0022000087,1610612747,Lakers,LAL,Los Angeles,240:00,0.607,0.393,0.537,0.093,0.333,0.157,0.13,0.194,0.444,0.483,0.517,0.833,0.167,0.585,0.415
0,0022000087,1610612763,Grizzlies,MEM,Memphis,240:00,0.653,0.347,0.638,0.085,0.287,0.128,0.074,0.149,0.553,0.467,0.533,1.0,0.0,0.59,0.41
1,0022000088,1610612743,Nuggets,DEN,Denver,240:00,0.511,0.489,0.419,0.081,0.46,0.073,0.121,0.153,0.339,0.654,0.346,0.895,0.105,0.756,0.244
0,0022000088,1610612750,Timberwolves,MIN,Minnesota,240:00,0.635,0.365,0.624,0.037,0.275,0.083,0.101,0.165,0.587,0.676,0.324,0.7,0.3,0.682,0.318
1,0022000089,1610612759,Spurs,SAS,San Antonio,240:00,0.819,0.181,0.697,0.11,0.165,0.138,0.138,0.202,0.587,0.447,0.553,1.0,0.0,0.523,0.477
0,0022000089,1610612762,Jazz,UTA,Utah,240:00,0.539,0.461,0.431,0.031,0.485,0.162,0.085,0.069,0.4,0.429,0.571,0.81,0.19,0.592,0.408
1,0022000090,1610612741,Bulls,CHI,Chicago,240:00,0.565,0.435,0.441,0.102,0.331,0.059,0.229,0.178,0.339,0.385,0.615,0.462,0.538,0.41,0.59
0,0022000090,1610612742,Mavericks,DAL,Dallas,240:00,0.528,0.472,0.519,0.167,0.306,0.074,0.176,0.139,0.352,0.536,0.464,0.727,0.273,0.59,0.41
0,0022000091,1610612756,Suns,PHX,Phoenix,240:00,0.56,0.44,0.505,0.112,0.28,0.019,0.215,0.065,0.393,0.556,0.444,0.8,0.2,0.622,0.378
1,0022000091,1610612746,Clippers,LAC,LA,240:00,0.651,0.349,0.411,0.179,0.455,0.125,0.134,0.188,0.232,0.478,0.522,0.765,0.235,0.6,0.4
1,0022000092,1610612744,Warriors,GSW,Golden State,240:00,0.614,0.386,0.526,0.088,0.285,0.095,0.19,0.095,0.438,0.444,0.556,0.538,0.462,0.469,0.531
0,0022000092,1610612757,Trail Blazers,POR,Portland,240:00,0.561,0.439,0.443,0.115,0.344,0.098,0.213,0.156,0.328,0.296,0.704,0.571,0.429,0.39,0.61
1,0022000093,1610612739,Cavaliers,CLE,Cleveland,240:00,0.671,0.329,0.554,0.024,0.361,0.217,0.084,0.313,0.53,0.522,0.478,0.8,0.2,0.606,0.394
0,0022000093,1610612753,Magic,ORL,Orlando,240:00,0.614,0.386,0.447,0.117,0.437,0.214,0.117,0.107,0.33,0.435,0.565,0.8,0.2,0.579,0.421
0,0022000094,1610612755,76ers,PHI,Philadelphia,240:00,0.663,0.337,0.593,0.051,0.28,0.203,0.127,0.153,0.542,0.686,0.314,0.909,0.091,0.739,0.261
1,0022000094,1610612766,Hornets,CHA,Charlotte,240:00,0.547,0.453,0.455,0.079,0.386,0.188,0.158,0.099,0.376,0.87,0.13,0.769,0.231,0.833,0.167
0,0022000095,1610612752,Knicks,NYK,New York,240:00,0.753,0.247,0.637,0.159,0.186,0.053,0.177,0.133,0.478,0.528,0.472,1.0,0.0,0.605,0.395
1,0022000095,1610612737,Hawks,ATL,Atlanta,240:00,0.644,0.356,0.556,0.093,0.278,0.065,0.167,0.13,0.463,0.5,0.5,0.9,0.1,0.6,0.4
1,0022000096,1610612748,Heat,MIA,Miami,240:00,0.58,0.42,0.508,0.068,0.407,0.11,0.085,0.229,0.441,0.6,0.4,1.0,0.0,0.739,0.261
0,0022000096,1610612760,Thunder,OKC,Oklahoma City,240:00,0.392,0.608,0.356,0.044,0.433,0.133,0.211,0.211,0.311,0.5,0.5,0.923,0.077,0.69,0.31
1,0022000097,1610612738,Celtics,BOS,Boston,240:00,0.655,0.345,0.413,0.095,0.357,0.119,0.23,0.079,0.317,0.346,0.654,0.667,0.333,0.463,0.537
0,0022000097,1610612761,Raptors,TOR,Toronto,240:00,0.589,0.411,0.404,0.053,0.342,0.167,0.254,0.132,0.351,0.348,0.652,0.923,0.077,0.556,0.444
1,0022000098,1610612742,Mavericks,DAL,Dallas,240:00,0.524,0.476,0.407,0.071,0.425,0.08,0.168,0.088,0.336,0.478,0.522,0.813,0.188,0.615,0.385
0,0022000098,1610612745,Rockets,HOU,Houston,240:00,0.481,0.519,0.38,0.02,0.33,0.04,0.29,0.23,0.36,0.579,0.421,0.545,0.455,0.567,0.433
1,0022000099,1610612765,Pistons,DET,Detroit,240:00,0.592,0.408,0.452,0.104,0.443,0.078,0.104,0.191,0.348,0.462,0.538,0.882,0.118,0.628,0.372
0,0022000099,1610612749,Bucks,MIL,Milwaukee,240:00,0.6,0.4,0.56,0.064,0.336,0.152,0.104,0.104,0.496,0.6,0.4,0.786,0.214,0.653,0.347
1,0022000100,1610612754,Pacers,IND,Indiana,265:00,0.516,0.484,0.441,0.017,0.483,0.017,0.076,0.186,0.424,0.615,0.385,0.842,0.158,0.711,0.289
0,0022000100,1610612740,Pelicans,NOP,New Orleans,265:00,0.733,0.267,0.603,0.086,0.233,0.078,0.164,0.112,0.517,0.514,0.486,0.889,0.111,0.591,0.409
0,0022000101,1610612758,Kings,SAC,Sacramento,240:00,0.611,0.389,0.453,0.075,0.283,0.179,0.264,0.094,0.377,0.458,0.542,0.9,0.1,0.588,0.412
1,0022000101,1610612744,Warriors,GSW,Golden State,240:00,0.557,0.443,0.409,0.044,0.504,0.153,0.088,0.139,0.365,0.786,0.214,0.826,0.174,0.804,0.196
0,0022000102,1610612762,Jazz,UTA,Utah,240:00,0.605,0.395,0.458,0.042,0.344,0.042,0.198,0.094,0.417,0.364,0.636,0.818,0.182,0.515,0.485
1,0022000102,1610612751,Nets,BKN,Brooklyn,240:00,0.613,0.387,0.585,0.062,0.323,0.154,0.092,0.208,0.523,0.579,0.421,0.643,0.357,0.596,0.404
0,0022000103,1610612763,Grizzlies,MEM,Memphis,240:00,0.701,0.299,0.565,0.109,0.326,0.12,0.109,0.196,0.457,0.615,0.385,0.8,0.2,0.667,0.333
1,0022000103,1610612747,Lakers,LAL,Los Angeles,240:00,0.644,0.356,0.617,0.149,0.287,0.117,0.096,0.149,0.468,0.552,0.448,0.889,0.111,0.632,0.368
1,0022000104,1610612743,Nuggets,DEN,Denver,240:00,0.684,0.316,0.537,0.033,0.195,0.049,0.268,0.13,0.504,0.455,0.545,0.875,0.125,0.537,0.463
0,0022000104,1610612750,Timberwolves,MIN,Minnesota,240:00,0.626,0.374,0.534,0.069,0.284,0.086,0.181,0.224,0.466,0.548,0.452,0.636,0.364,0.571,0.429
1,0022000105,1610612746,Clippers,LAC,LA,240:00,0.593,0.407,0.496,0.088,0.398,0.071,0.106,0.133,0.407,0.571,0.429,0.867,0.133,0.674,0.326
0,0022000105,1610612759,Spurs,SAS,San Antonio,240:00,0.583,0.417,0.414,0.069,0.517,0.224,0.069,0.155,0.345,0.333,0.667,0.75,0.25,0.523,0.477
0,0022000106,1610612757,Trail Blazers,POR,Portland,240:00,0.457,0.543,0.37,0.056,0.528,0.102,0.102,0.13,0.315,0.65,0.35,0.526,0.474,0.59,0.41
1,0022000106,1610612741,Bulls,CHI,Chicago,240:00,0.549,0.451,0.432,0.144,0.432,0.153,0.135,0.099,0.288,0.583,0.417,0.813,0.188,0.675,0.325
1,0022000107,1610612745,Rockets,HOU,Houston,240:00,0.63,0.37,0.579,0.0,0.224,0.103,0.196,0.121,0.579,0.387,0.613,0.875,0.125,0.487,0.513
0,0022000107,1610612754,Pacers,IND,Indiana,240:00,0.742,0.258,0.579,0.053,0.237,0.114,0.184,0.211,0.526,0.424,0.576,0.778,0.222,0.5,0.5
0,0022000108,1610612753,Magic,ORL,Orlando,240:00,0.642,0.358,0.533,0.19,0.343,0.038,0.124,0.095,0.343,0.357,0.643,0.833,0.167,0.5,0.5
1,0022000108,1610612739,Cavaliers,CLE,Cleveland,240:00,0.694,0.306,0.681,0.043,0.128,0.128,0.191,0.16,0.638,0.656,0.344,0.75,0.25,0.667,0.333
0,0022000109,1610612764,Wizards,WAS,Washington,240:00,0.606,0.394,0.456,0.132,0.353,0.206,0.191,0.162,0.324,0.387,0.613,0.938,0.063,0.574,0.426
1,0022000109,1610612755,76ers,PHI,Philadelphia,240:00,0.642,0.358,0.454,0.099,0.383,0.135,0.163,0.17,0.355,0.5,0.5,0.944,0.056,0.66,0.34
0,0022000110,1610612766,Hornets,CHA,Charlotte,240:00,0.576,0.424,0.412,0.059,0.324,0.157,0.265,0.137,0.353,0.571,0.429,0.909,0.091,0.688,0.313
1,0022000110,1610612737,Hawks,ATL,Atlanta,240:00,0.583,0.417,0.617,0.0,0.223,0.085,0.16,0.128,0.617,0.621,0.379,1.0,0.0,0.694,0.306
1,0022000111,1610612738,Celtics,BOS,Boston,240:00,0.646,0.354,0.561,0.037,0.336,0.037,0.103,0.112,0.523,0.433,0.567,0.75,0.25,0.524,0.476
0,0022000111,1610612748,Heat,MIA,Miami,240:00,0.556,0.444,0.419,0.038,0.371,0.067,0.21,0.095,0.381,0.636,0.364,0.923,0.077,0.743,0.257
0,0022000112,1610612762,Jazz,UTA,Utah,240:00,0.516,0.484,0.52,0.04,0.42,0.22,0.06,0.22,0.48,0.308,0.692,0.857,0.143,0.5,0.5
1,0022000112,1610612752,Knicks,NYK,New York,240:00,0.747,0.253,0.661,0.125,0.214,0.107,0.125,0.188,0.536,0.459,0.541,0.625,0.375,0.489,0.511
0,0022000113,1610612749,Bucks,MIL,Milwaukee,240:00,0.522,0.478,0.462,0.108,0.438,0.131,0.1,0.069,0.354,0.7,0.3,0.737,0.263,0.714,0.286
1,0022000113,1610612765,Pistons,DET,Detroit,240:00,0.577,0.423,0.435,0.035,0.339,0.104,0.226,0.13,0.4,0.28,0.72,1.0,0.0,0.526,0.474
0,0022000114,1610612760,Thunder,OKC,Oklahoma City,240:00,0.471,0.529,0.378,0.054,0.514,0.243,0.108,0.216,0.324,0.524,0.476,0.895,0.105,0.7,0.3
1,0022000114,1610612740,Pelicans,NOP,New Orleans,240:00,0.753,0.247,0.727,0.2,0.109,0.073,0.164,0.127,0.527,0.575,0.425,0.5,0.5,0.568,0.432
1,0022000115,1610612756,Suns,PHX,Phoenix,240:00,0.518,0.482,0.309,0.114,0.512,0.081,0.179,0.146,0.195,0.526,0.474,0.952,0.048,0.75,0.25
0,0022000115,1610612761,Raptors,TOR,Toronto,240:00,0.557,0.443,0.435,0.017,0.365,0.243,0.2,0.174,0.417,0.28,0.72,0.786,0.214,0.462,0.538
1,0022000116,1610612744,Warriors,GSW,Golden State,240:00,0.651,0.349,0.614,0.198,0.238,0.089,0.149,0.198,0.416,0.613,0.387,0.75,0.25,0.641,0.359
0,0022000116,1610612746,Clippers,LAC,LA,240:00,0.58,0.42,0.463,0.148,0.306,0.056,0.231,0.167,0.315,0.36,0.64,0.909,0.091,0.528,0.472
1,0022000117,1610612741,Bulls,CHI,Chicago,240:00,0.57,0.43,0.565,0.065,0.339,0.089,0.097,0.097,0.5,0.457,0.543,0.786,0.214,0.551,0.449
0,0022000117,1610612758,Kings,SAC,Sacramento,240:00,0.593,0.407,0.516,0.031,0.328,0.031,0.156,0.172,0.484,0.485,0.515,1.0,0.0,0.638,0.362
1,0022000118,1610612751,Nets,BKN,Brooklyn,240:00,0.619,0.381,0.475,0.033,0.369,0.172,0.156,0.287,0.443,0.552,0.448,0.933,0.067,0.682,0.318
0,0022000118,1610612755,76ers,PHI,Philadelphia,240:00,0.701,0.299,0.587,0.147,0.248,0.211,0.165,0.064,0.44,0.5,0.5,0.778,0.222,0.561,0.439
1,0022000119,1610612739,Cavaliers,CLE,Cleveland,240:00,0.62,0.38,0.489,0.085,0.415,0.096,0.096,0.213,0.404,0.565,0.435,0.846,0.154,0.667,0.333
0,0022000119,1610612763,Grizzlies,MEM,Memphis,240:00,0.627,0.373,0.556,0.022,0.367,0.156,0.078,0.267,0.533,0.72,0.28,0.818,0.182,0.75,0.25
1,0022000120,1610612742,Mavericks,DAL,Dallas,265:00,0.54,0.46,0.419,0.048,0.387,0.065,0.194,0.185,0.371,0.462,0.538,0.938,0.063,0.643,0.357
0,0022000120,1610612743,Nuggets,DEN,Denver,265:00,0.546,0.454,0.479,0.12,0.385,0.068,0.137,0.137,0.359,0.464,0.536,0.8,0.2,0.581,0.419
1,0022000121,1610612747,Lakers,LAL,Los Angeles,240:00,0.651,0.349,0.606,0.0,0.275,0.073,0.119,0.101,0.606,0.424,0.576,0.7,0.3,0.488,0.512
0,0022000121,1610612759,Spurs,SAS,San Antonio,240:00,0.62,0.38,0.458,0.186,0.407,0.093,0.136,0.136,0.271,0.519,0.481,0.875,0.125,0.651,0.349
0,0022000122,1610612757,Trail Blazers,POR,Portland,240:00,0.544,0.456,0.459,0.133,0.4,0.222,0.141,0.185,0.326,0.29,0.71,0.889,0.111,0.51,0.49
1,0022000122,1610612750,Timberwolves,MIN,Minnesota,240:00,0.559,0.441,0.427,0.068,0.359,0.154,0.214,0.162,0.359,0.44,0.56,0.929,0.071,0.615,0.385
1,0022000123,1610612765,Pistons,DET,Detroit,265:00,0.622,0.378,0.473,0.073,0.3,0.027,0.227,0.209,0.4,0.538,0.462,0.818,0.182,0.622,0.378
0,0022000123,1610612756,Suns,PHX,Phoenix,265:00,0.429,0.571,0.457,0.076,0.486,0.181,0.057,0.114,0.381,0.417,0.583,0.824,0.176,0.585,0.415
0,0022000124,1610612764,Wizards,WAS,Washington,240:00,0.67,0.33,0.561,0.15,0.308,0.121,0.131,0.336,0.411,0.4,0.6,0.909,0.091,0.537,0.463
1,0022000124,1610612738,Celtics,BOS,Boston,240:00,0.628,0.372,0.5,0.121,0.31,0.112,0.19,0.147,0.379,0.379,0.621,0.833,0.167,0.512,0.488
1,0022000125,1610612752,Knicks,NYK,New York,240:00,0.719,0.281,0.562,0.135,0.303,0.045,0.135,0.101,0.427,0.4,0.6,1.0,0.0,0.559,0.441
0,0022000125,1610612760,Thunder,OKC,Oklahoma City,240:00,0.609,0.391,0.535,0.119,0.327,0.079,0.139,0.079,0.416,0.296,0.704,0.727,0.273,0.421,0.579
1,0022000126,1610612766,Hornets,CHA,Charlotte,240:00,0.517,0.483,0.424,0.051,0.407,0.11,0.169,0.229,0.373,0.72,0.28,0.938,0.063,0.805,0.195
0,0022000126,1610612740,Pelicans,NOP,New Orleans,240:00,0.506,0.494,0.418,0.0,0.409,0.091,0.173,0.127,0.418,0.696,0.304,0.867,0.133,0.763,0.237
0,0022000127,1610612753,Magic,ORL,Orlando,240:00,0.674,0.326,0.578,0.156,0.267,0.067,0.156,0.144,0.422,0.346,0.654,1.0,0.0,0.5,0.5
1,0022000127,1610612745,Rockets,HOU,Houston,240:00,0.484,0.516,0.439,0.03,0.5,0.136,0.061,0.136,0.409,0.517,0.483,0.864,0.136,0.667,0.333
1,0022000128,1610612751,Nets,BKN,Brooklyn,240:00,0.617,0.383,0.436,0.091,0.382,0.1,0.182,0.136,0.345,0.708,0.292,0.643,0.357,0.684,0.316
0,0022000128,1610612763,Grizzlies,MEM,Memphis,240:00,0.673,0.327,0.557,0.104,0.339,0.235,0.104,0.174,0.452,0.594,0.406,0.769,0.231,0.644,0.356
1,0022000129,1610612749,Bucks,MIL,Milwaukee,240:00,0.571,0.429,0.525,0.102,0.331,0.153,0.144,0.093,0.424,0.323,0.677,0.615,0.385,0.409,0.591
0,0022000129,1610612762,Jazz,UTA,Utah,240:00,0.454,0.546,0.366,0.061,0.573,0.115,0.061,0.168,0.305,0.375,0.625,0.88,0.12,0.633,0.367
1,0022000130,1610612744,Warriors,GSW,Golden State,240:00,0.5,0.5,0.348,0.0,0.522,0.183,0.13,0.243,0.348,0.6,0.4,0.65,0.35,0.625,0.375
0,0022000130,1610612746,Clippers,LAC,LA,240:00,0.627,0.373,0.495,0.152,0.4,0.124,0.105,0.286,0.343,0.385,0.615,0.929,0.071,0.575,0.425
0,0022000131,1610612747,Lakers,LAL,Los Angeles,240:00,0.642,0.358,0.496,0.137,0.308,0.06,0.197,0.137,0.359,0.345,0.655,0.917,0.083,0.512,0.488
1,0022000131,1610612741,Bulls,CHI,Chicago,240:00,0.714,0.286,0.626,0.087,0.261,0.113,0.113,0.148,0.539,0.556,0.444,0.6,0.4,0.565,0.435
0,0022000132,1610612761,Raptors,TOR,Toronto,240:00,0.571,0.429,0.458,0.028,0.417,0.16,0.125,0.104,0.431,0.455,0.545,0.75,0.25,0.566,0.434
1,0022000132,1610612758,Kings,SAC,Sacramento,240:00,0.58,0.42,0.504,0.033,0.366,0.163,0.13,0.146,0.472,0.742,0.258,0.867,0.133,0.783,0.217
1,0022000133,1610612743,Nuggets,DEN,Denver,240:00,0.633,0.367,0.574,0.139,0.313,0.148,0.113,0.191,0.435,0.485,0.515,1.0,0.0,0.622,0.378
0,0022000133,1610612755,76ers,PHI,Philadelphia,240:00,0.66,0.34,0.621,0.175,0.32,0.175,0.058,0.165,0.447,0.563,0.438,0.455,0.545,0.535,0.465
1,0022000134,1610612737,Hawks,ATL,Atlanta,240:00,0.494,0.506,0.381,0.0,0.4,0.124,0.219,0.171,0.381,0.6,0.4,0.929,0.071,0.735,0.265
0,0022000134,1610612766,Hornets,CHA,Charlotte,240:00,0.571,0.429,0.442,0.071,0.398,0.124,0.159,0.15,0.372,0.56,0.44,0.867,0.133,0.675,0.325
1,0022000135,1610612754,Pacers,IND,Indiana,240:00,0.685,0.315,0.547,0.068,0.308,0.085,0.145,0.017,0.479,0.438,0.563,0.75,0.25,0.523,0.477
0,0022000135,1610612756,Suns,PHX,Phoenix,240:00,0.564,0.436,0.48,0.176,0.384,0.064,0.136,0.096,0.304,0.6,0.4,0.938,0.063,0.717,0.283
0,0022000136,1610612764,Wizards,WAS,Washington,240:00,0.596,0.404,0.468,0.097,0.363,0.073,0.169,0.194,0.371,0.379,0.621,0.933,0.067,0.568,0.432
1,0022000136,1610612748,Heat,MIA,Miami,240:00,0.538,0.462,0.469,0.078,0.375,0.016,0.156,0.031,0.391,0.567,0.433,0.938,0.063,0.696,0.304
1,0022000137,1610612739,Cavaliers,CLE,Cleveland,240:00,0.701,0.299,0.644,0.089,0.233,0.056,0.122,0.278,0.556,0.345,0.655,0.857,0.143,0.444,0.556
0,0022000137,1610612749,Bucks,MIL,Milwaukee,240:00,0.571,0.429,0.5,0.06,0.36,0.03,0.14,0.22,0.44,0.52,0.48,1.0,0.0,0.676,0.324
0,0022000138,1610612759,Spurs,SAS,San Antonio,265:00,0.683,0.317,0.496,0.112,0.312,0.16,0.192,0.192,0.384,0.419,0.581,0.692,0.308,0.5,0.5
1,0022000138,1610612750,Timberwolves,MIN,Minnesota,265:00,0.688,0.313,0.541,0.115,0.369,0.033,0.09,0.057,0.426,0.455,0.545,0.933,0.067,0.604,0.396
1,0022000139,1610612742,Mavericks,DAL,Dallas,240:00,0.494,0.506,0.339,0.071,0.536,0.125,0.125,0.116,0.268,0.526,0.474,0.75,0.25,0.641,0.359
0,0022000139,1610612753,Magic,ORL,Orlando,240:00,0.652,0.348,0.653,0.122,0.184,0.061,0.163,0.163,0.531,0.344,0.656,1.0,0.0,0.447,0.553
1,0022000140,1610612757,Trail Blazers,POR,Portland,240:00,0.59,0.41,0.432,0.096,0.408,0.112,0.16,0.24,0.336,0.556,0.444,0.647,0.353,0.591,0.409
0,0022000140,1610612758,Kings,SAC,Sacramento,240:00,0.63,0.37,0.505,0.02,0.242,0.172,0.253,0.111,0.485,0.52,0.48,1.0,0.0,0.636,0.364
1,0022000141,1610612765,Pistons,DET,Detroit,240:00,0.517,0.483,0.442,0.023,0.349,0.058,0.209,0.163,0.419,0.684,0.316,0.8,0.2,0.724,0.276
0,0022000141,1610612762,Jazz,UTA,Utah,240:00,0.573,0.427,0.5,0.042,0.344,0.042,0.156,0.115,0.458,0.292,0.708,0.909,0.091,0.486,0.514
1,0022000142,1610612741,Bulls,CHI,Chicago,240:00,0.571,0.429,0.457,0.126,0.425,0.063,0.118,0.087,0.331,0.621,0.379,0.667,0.333,0.638,0.362
0,0022000142,1610612746,Clippers,LAC,LA,240:00,0.587,0.413,0.385,0.077,0.462,0.092,0.154,0.238,0.308,0.32,0.68,1.0,0.0,0.622,0.378
1,0022000143,1610612751,Nets,BKN,Brooklyn,240:00,0.6,0.4,0.569,0.086,0.259,0.078,0.172,0.129,0.483,0.515,0.485,0.6,0.4,0.535,0.465
0,0022000143,1610612760,Thunder,OKC,Oklahoma City,240:00,0.567,0.433,0.527,0.016,0.349,0.163,0.124,0.116,0.512,0.471,0.529,0.533,0.467,0.49,0.51
1,0022000144,1610612743,Nuggets,DEN,Denver,240:00,0.583,0.417,0.526,0.105,0.395,0.096,0.079,0.193,0.421,0.3,0.7,0.933,0.067,0.511,0.489
0,0022000144,1610612752,Knicks,NYK,New York,240:00,0.716,0.284,0.584,0.112,0.202,0.0,0.213,0.112,0.472,0.5,0.5,1.0,0.0,0.594,0.406
1,0022000145,1610612738,Celtics,BOS,Boston,240:00,0.542,0.458,0.5,0.081,0.339,0.161,0.161,0.105,0.419,0.484,0.516,1.0,0.0,0.644,0.356
0,0022000145,1610612748,Heat,MIA,Miami,240:00,0.573,0.427,0.477,0.154,0.369,0.108,0.154,0.138,0.323,0.548,0.452,0.813,0.188,0.638,0.362
0,0022000146,1610612747,Lakers,LAL,Los Angeles,240:00,0.681,0.319,0.6,0.1,0.25,0.267,0.15,0.25,0.5,0.528,0.472,0.9,0.1,0.609,0.391
1,0022000146,1610612745,Rockets,HOU,Houston,240:00,0.544,0.456,0.49,0.0,0.353,0.069,0.157,0.167,0.49,0.44,0.56,0.917,0.083,0.595,0.405
0,0022000147,1610612759,Spurs,SAS,San Antonio,240:00,0.681,0.319,0.636,0.159,0.273,0.045,0.091,0.136,0.477,0.536,0.464,0.75,0.25,0.583,0.417
1,0022000147,1610612750,Timberwolves,MIN,Minnesota,240:00,0.679,0.321,0.521,0.021,0.281,0.0,0.198,0.083,0.5,0.56,0.44,0.556,0.444,0.559,0.441
1,0022000148,1610612744,Warriors,GSW,Golden State,240:00,0.505,0.495,0.472,0.075,0.368,0.057,0.16,0.113,0.396,0.72,0.28,0.923,0.077,0.789,0.211
0,0022000148,1610612761,Raptors,TOR,Toronto,240:00,0.604,0.396,0.495,0.038,0.371,0.238,0.133,0.2,0.457,0.385,0.615,0.769,0.231,0.513,0.487
0,0022000149,1610612752,Knicks,NYK,New York,240:00,0.575,0.425,0.568,0.023,0.307,0.136,0.125,0.193,0.545,0.52,0.48,0.778,0.222,0.588,0.412
1,0022000149,1610612766,Hornets,CHA,Charlotte,240:00,0.59,0.41,0.459,0.073,0.358,0.064,0.183,0.22,0.385,0.68,0.32,0.846,0.154,0.737,0.263
0,0022000150,1610612763,Grizzlies,MEM,Memphis,240:00,0.744,0.256,0.693,0.079,0.149,0.149,0.158,0.188,0.614,0.8,0.2,0.8,0.2,0.8,0.2
1,0022000150,1610612739,Cavaliers,CLE,Cleveland,240:00,0.683,0.317,0.571,0.11,0.363,0.077,0.066,0.231,0.462,0.423,0.577,0.818,0.182,0.541,0.459
1,0022000151,1610612749,Bucks,MIL,Milwaukee,240:00,0.615,0.385,0.545,0.132,0.322,0.14,0.132,0.256,0.413,0.455,0.545,0.769,0.231,0.543,0.457
0,0022000151,1610612753,Magic,ORL,Orlando,240:00,0.659,0.341,0.566,0.162,0.333,0.02,0.101,0.162,0.404,0.571,0.429,0.727,0.273,0.615,0.385
0,0022000152,1610612764,Wizards,WAS,Washington,240:00,0.63,0.37,0.516,0.156,0.352,0.016,0.133,0.117,0.359,0.455,0.545,0.933,0.067,0.604,0.396
1,0022000152,1610612756,Suns,PHX,Phoenix,240:00,0.69,0.31,0.654,0.224,0.112,0.075,0.234,0.093,0.43,0.486,0.514,1.0,0.0,0.538,0.462
