,PLAYER_NAME,minutes,points,assists,steals,blocks,rebounds,THREEPM,EFG_PCT,FT_PCT,DD
56582,Xavier Tillman,6,2,1,0,0,1,0,0.25,,0
56583,Kenneth Lofton Jr.,0,0,0,0,0,1,0,0.0,,0
56584,Ziaire Williams,0,0,0,0,0,0,0,0.0,,0
56585,Bojan Bogdanovic,32,22,7,3,0,4,4,0.667,1.0,0
56586,Isaiah Stewart,27,9,1,0,0,7,1,0.5,1.0,0
56587,Jalen Duren,30,17,0,0,1,11,0,0.667,1.0,1
56588,Killian Hayes,27,12,4,1,0,4,1,0.423,1.0,0
56589,Cade Cunningham,34,16,10,2,1,4,1,0.464,1.0,1
56590,Isaiah Livers,18,5,1,0,0,1,1,0.5,,0
56591,Alec Burks,17,3,2,0,0,2,1,0.25,,0
56592,Ausar Thompson,16,5,0,0,0,4,1,0.417,,0
56593,James Wiseman,7,4,1,0,2,1,0,0.667,,0
56594,Jaden Ivey,23,9,2,3,2,3,1,0.563,,0
56595,Marvin Bagley III,0,0,0,0,0,0,0,,,0
56596,Kevin Knox II,0,0,0,0,0,0,0,,,0
56597,Jimmy Butler,35,19,8,1,0,2,1,0.469,0.8,0
56598,Caleb Martin,31,24,3,0,1,12,4,0.688,0.5,1
56599,Orlando Robinson,33,15,4,3,1,12,2,0.667,1.0,1
56600,Kyle Lowry,27,3,3,0,2,4,1,0.375,,0
56601,Kevin Love,14,8,4,0,0,2,1,0.5,1.0,0
56602,Jaime Jaquez Jr.,32,15,2,0,0,0,1,0.5,1.0,0
56603,Josh Richardson,30,7,2,0,0,4,1,0.417,1.0,0
56604,Thomas Bryant,0,0,0,0,0,0,0,,,0
56605,Haywood Highsmith,0,0,0,0,0,0,0,,,0
56606,OG Anunoby,39,23,6,1,1,8,5,0.808,1.0,0
56607,Pascal Siakam,35,30,6,0,1,4,1,0.731,1.0,0
56608,Jakob Poeltl,27,2,1,0,4,6,0,0.5,0.0,0
56609,Scottie Barnes,33,12,5,0,1,11,2,0.353,,1
56610,Dennis Schroder,34,9,5,0,0,5,1,0.25,,0
56611,Gary Trent Jr.,25,15,2,0,0,2,3,0.591,1.0,0
56612,Precious Achiuwa,13,9,2,1,0,3,1,0.643,,0
56613,Malachi Flynn,6,3,1,0,0,1,1,1.5,,0
56614,Otto Porter Jr.,14,0,1,1,1,2,0,0.0,,0
56615,Chris Boucher,10,0,0,0,0,4,0,0.0,,0
56616,Jalen McDaniels,0,0,0,0,0,0,0,,,0
56617,Garrett Temple,0,0,0,0,0,0,0,,,0
56618,Thaddeus Young,0,0,0,0,0,0,0,,,0
56619,Nicolas Batum,32,9,5,0,0,6,1,0.625,0.571,0
56620,Tobias Harris,34,6,1,2,0,6,0,0.333,,0
56621,Joel Embiid,38,50,7,1,1,13,1,0.672,0.846,1
56622,De'Anthony Melton,27,19,4,2,1,5,2,0.6,1.0,0
56623,Tyrese Maxey,38,26,7,1,0,1,2,0.55,1.0,0
56624,Kelly Oubre Jr.,19,12,1,0,0,3,1,0.688,1.0,0
56625,Marcus Morris Sr.,15,4,0,0,0,3,0,0.25,1.0,0
56626,Robert Covington,4,0,0,0,0,1,0,0.0,,0
56627,Paul Reed,9,0,0,0,0,1,0,0.0,,0
56628,Danuel House Jr.,0,0,0,0,0,0,0,,,0
56629,Furkan Korkmaz,0,0,0,0,0,0,0,,,0
56630,KJ Martin,0,0,0,0,0,0,0,,,0
56631,Jaden Springer,0,0,0,0,0,0,0,,,0
56632,Deni Avdija,30,8,8,0,1,8,0,0.4,,0
56633,Kyle Kuzma,33,16,7,0,1,3,2,0.5,,0
56634,Daniel Gafford,22,18,4,1,2,6,0,0.8,1.0,0
56635,Jordan Poole,31,23,2,1,0,1,3,0.719,,0
56636,Tyus Jones,31,20,8,1,2,3,2,0.818,1.0,0
56637,Bilal Coulibaly,27,14,3,3,0,1,1,0.65,1.0,0
56638,Corey Kispert,24,16,1,1,0,3,4,1.0,1.0,0
56639,Mike Muscala,5,4,0,0,0,0,0,0.667,,0
56640,Patrick Baldwin Jr.,0,0,0,0,0,0,0,,,0
56641,John Butler Jr.,0,0,0,0,0,0,0,,,0
56642,Eugene Omoruyi,0,0,0,0,0,0,0,,,0
56643,De'Andre Hunter,36,14,2,0,0,4,1,0.433,1.0,0
56644,Saddiq Bey,36,21,1,1,0,7,3,0.654,1.0,0
56645,Clint Capela,28,9,1,0,2,12,0,0.667,0.5,0
56646,Dejounte Murray,31,13,9,1,0,10,1,0.406,,1
56647,Trae Young,37,30,9,0,2,1,3,0.521,1.0,0
56648,Bogdan Bogdanovic,27,20,1,0,0,4,4,0.643,1.0,0
56649,Garrison Mathews,6,0,0,1,0,1,0,0.0,,0
56650,Onyeka Okongwu,23,2,2,1,0,9,0,0.2,,0
56651,Wesley Matthews,11,4,0,1,0,1,0,0.0,1.0,0
56652,Bruno Fernando,0,0,0,0,0,0,0,,,0
56653,Trent Forrest,0,0,0,0,0,0,0,,,0
56654,AJ Griffin,0,0,0,0,0,0,0,,,0
56655,Patty Mills,0,0,0,0,0,0,0,,,0
56656,Mikal Bridges,35,32,6,0,1,5,3,0.711,1.0,0
56657,Cameron Johnson,30,17,3,1,0,6,3,0.654,,0
56658,Nic Claxton,28,4,4,1,1,10,0,0.2,0.5,0
56659,Cam Thomas,26,6,1,0,0,1,0,0.3,,0
56660,Spencer Dinwiddie,28,13,4,1,1,2,1,0.289,0.667,0
56661,Day'Ron Sharpe,19,8,0,0,2,10,0,0.6,0.4,0
56662,Dorian Finney-Smith,30,15,0,1,1,5,3,0.75,,0
56663,Royce O'Neale,20,6,2,1,0,3,1,0.417,0.5,0
56664,Dennis Smith Jr.,21,13,4,2,0,3,0,0.571,1.0,0
56665,Harry Giles III,0,0,0,0,0,0,0,,,0
56666,Trendon Watford,0,0,0,0,0,0,0,,,0
56667,Nickeil Alexander-Walker,19,7,0,0,0,2,1,0.438,,0
56668,Karl-Anthony Towns,32,14,2,0,1,10,2,1.0,0.667,1
56669,Rudy Gobert,30,16,2,0,2,20,0,0.875,1.0,1
56670,Anthony Edwards,36,17,6,1,1,7,2,0.294,0.875,0
56671,Mike Conley,32,18,4,3,0,4,4,0.538,1.0,0
56672,Troy Brown Jr.,25,8,2,0,1,1,2,0.444,,0
56673,Naz Reid,28,15,2,0,1,9,1,0.417,,0
56674,Kyle Anderson,21,7,2,0,4,1,0,0.333,0.75,0
56675,Shake Milton,12,0,0,0,0,1,0,0.0,,0
56676,Josh Minott,0,0,0,0,0,0,0,,,0
56677,Wendell Moore Jr.,0,0,0,0,0,0,0,,,0
56678,Daishen Nix,0,0,0,0,0,0,0,,,0
56679,Cedi Osman,32,6,6,2,0,8,0,0.375,0.0,0
56680,Victor Wembanyama,32,12,1,1,1,10,0,0.308,0.667,1
56681,Keldon Johnson,31,21,3,2,1,10,1,0.567,0.8,1
56682,Devin Vassell,31,22,2,1,1,3,4,0.688,,0
56683,Jeremy Sochan,21,6,0,0,1,2,0,0.3,,0
56684,Tre Jones,26,4,5,1,0,2,0,0.25,,0
56685,Malaki Branham,10,0,0,0,0,2,0,0.0,,0
56686,Julian Champagnie,3,0,0,0,0,1,0,0.0,,0
56687,Doug McDermott,22,11,2,0,0,3,3,0.563,1.0,0
56688,Charles Bassey,0,0,0,0,0,0,0,,,0
56689,Devonte' Graham,0,0,0,0,0,0,0,,,0
56690,Sandro Mamukelashvili,0,0,0,0,0,0,0,,,0
56691,DeMar DeRozan,36,29,3,0,1,6,1,0.425,0.857,0
56692,Patrick Williams,28,8,1,2,2,9,1,0.583,0.5,0
56693,Nikola Vucevic,33,20,3,0,1,12,2,0.529,1.0,1
56694,Alex Caruso,30,12,2,0,2,6,1,0.643,0.75,0
56695,Coby White,37,19,5,0,0,9,3,0.469,0.8,0
56696,Ayo Dosunmu,21,8,2,1,0,2,2,0.444,,0
56697,Torrey Craig,16,6,2,1,0,4,2,0.75,,0
56698,Julian Phillips,5,2,1,0,0,0,0,0.5,,0
56699,Andre Drummond,13,7,1,1,0,9,0,0.375,0.5,0
56700,Dalen Terry,2,0,0,0,0,0,0,0.0,,0
56701,Jevon Carter,11,0,3,1,0,0,0,0.0,,0
56702,Terry Taylor,0,0,0,0,0,0,0,,,0
56703,Gordon Hayward,35,27,4,3,1,4,2,0.611,1.0,0
56704,Miles Bridges,39,16,2,3,0,8,2,0.533,,0
56705,Nick Richards,27,6,0,0,3,11,0,0.5,1.0,0
56706,Brandon Miller,38,12,4,1,1,6,3,0.393,1.0,0
56707,Terry Rozier,40,25,7,1,2,5,1,0.438,1.0,0
56708,Ish Smith,13,0,3,0,0,1,0,0.0,,0
56709,P.J. Washington,28,9,4,1,2,6,1,0.346,,0
56710,Bryce McGowens,15,5,1,0,0,1,1,1.25,,0
56711,Leaky Black,0,0,0,0,0,0,0,,,0
56712,James Bouknight,0,0,0,0,0,0,0,,,0
56713,Theo Maledon,0,0,0,0,0,0,0,,,0
56714,Nick Smith Jr.,0,0,0,0,0,0,0,,,0
56715,Jabari Smith Jr.,31,6,1,0,0,18,1,0.625,1.0,0
56716,Alperen Sengun,35,21,7,1,2,6,0,0.615,0.455,0
56717,Jalen Green,25,15,1,0,0,7,1,0.542,1.0,0
56718,Fred VanVleet,37,11,9,3,1,3,3,0.393,,0
56719,Aaron Holiday,26,22,4,1,0,6,6,0.846,,0
56720,Jae'Sean Tate,14,0,0,0,0,1,0,0.0,,0
56721,Tari Eason,22,9,4,0,2,8,2,0.5,0.75,0
56722,Reggie Bullock Jr.,6,3,0,0,0,0,0,0.5,1.0,0
56723,Boban Marjanovic,0,0,0,0,0,0,0,,,0
56724,Nate Williams,0,0,0,0,0,0,0,,,0
56725,Luguentz Dort,14,4,0,0,0,3,0,0.0,1.0,0
56726,Chet Holmgren,25,4,2,1,6,5,0,0.222,,0
56727,Josh Giddey,24,8,6,1,0,4,2,0.364,,0
56728,Shai Gilgeous-Alexander,36,33,6,6,1,3,0,0.722,0.778,0
56729,Jaylin Williams,11,2,0,0,0,0,0,0.0,1.0,0
56730,Isaiah Joe,13,3,0,0,0,1,1,0.3,,0
56731,Cason Wallace,24,5,0,2,1,3,1,0.5,,0
56732,Tre Mann,24,10,4,2,0,3,2,0.625,,0
56733,Aaron Wiggins,15,11,0,1,0,1,0,1.0,0.75,0
56734,Kenrich Williams,14,8,1,0,2,2,2,0.8,0.0,0
56735,Davis Bertans,0,0,0,0,0,0,0,,,0
56736,Aleksej Pokusevski,0,0,0,0,0,0,0,,,0
56737,Olivier Sarr,0,0,0,0,0,0,0,,,0
56738,Dante Exum,25,5,7,2,0,6,1,0.278,,0
56739,Derrick Jones Jr.,24,12,1,1,2,4,1,0.9,0.6,0
56740,Dereck Lively II,24,10,1,1,2,4,0,0.833,,0
56741,Luka Doncic,31,40,11,1,0,10,6,0.68,0.75,1
56742,Tim Hardaway Jr.,21,17,2,0,0,4,4,0.5,0.75,0
56743,Seth Curry,18,10,2,2,0,2,2,0.714,,0
56744,Dwight Powell,18,4,3,1,0,4,0,1.0,,0
56745,Olivier-Maxence Prosper,21,6,2,0,0,5,1,0.625,0.5,0
56746,AJ Lawson,6,4,0,0,0,1,0,1.0,,0
56747,Richaun Holmes,5,2,0,0,1,0,0,1.0,,0
56748,Markieff Morris,5,3,0,0,0,1,1,0.5,,0
56749,Simone Fontecchio,24,7,3,0,1,2,1,0.5,1.0,0
56750,John Collins,23,10,0,0,0,8,0,0.455,,0
56751,Omer Yurtseven,20,8,0,0,0,9,0,0.571,,0
56752,Keyonte George,31,7,11,0,1,4,0,0.182,0.75,0
56753,Walker Kessler,27,6,0,1,0,8,0,0.429,,0
56754,Collin Sexton,17,7,5,1,0,3,0,0.0,0.875,0
56755,Taylor Hendricks,24,10,0,2,1,2,2,0.833,,0
56756,Talen Horton-Tucker,16,11,1,0,0,2,3,0.611,,0
56757,Kris Dunn,17,8,2,0,0,4,1,0.438,0.5,0
56758,Luka Samanic,6,2,0,0,0,1,0,0.2,,0
56759,Andrew Wiggins,27,9,1,0,0,3,0,0.25,1.0,0
56760,Draymond Green,30,10,9,0,2,10,0,0.429,1.0,1
56761,Kevon Looney,16,6,0,1,0,8,0,0.333,1.0,0
56762,Klay Thompson,27,11,1,0,0,5,1,0.269,1.0,0
56763,Stephen Curry,34,31,1,0,0,5,5,0.583,0.909,0
56764,Moses Moody,26,12,0,1,1,4,1,0.55,1.0,0
56765,Dario Saric,19,13,0,0,0,6,2,0.714,0.75,0
56766,Chris Paul,20,2,6,0,0,3,0,0.25,,0
56767,Brandin Podziemski,21,3,1,0,0,5,1,0.5,0.0,0
56768,Jonathan Kuminga,16,13,1,2,0,1,0,1.0,0.5,0
56769,Trayce Jackson-Davis,0,0,0,0,0,0,0,,,0
56770,Gary Payton II,0,0,0,0,0,0,0,,,0
56771,Shaedon Sharpe,41,26,5,0,0,6,4,0.667,0.5,0
56772,Toumani Camara,26,6,2,0,0,13,0,0.214,,0
56773,Duop Reath,22,10,2,1,1,6,1,0.417,0.833,0
56774,Anfernee Simons,37,28,4,0,0,1,6,0.481,1.0,0
56775,Malcolm Brogdon,12,0,2,0,0,1,0,0.0,,0
56776,Scoot Henderson,25,9,4,1,0,2,0,0.444,0.5,0
56777,Jabari Walker,21,12,1,1,1,5,0,0.625,1.0,0
56778,Matisse Thybulle,30,9,1,3,1,1,3,0.75,,0
56779,Ibou Badji,0,0,0,0,0,0,0,,,0
56780,Moses Brown,0,0,0,0,0,0,0,,,0
56781,Skylar Mays,0,0,0,0,0,0,0,,,0
56782,Rayan Rupert,0,0,0,0,0,0,0,,,0
56783,Michael Porter Jr.,33,18,0,0,1,9,4,1.125,,0
56784,Aaron Gordon,31,8,2,2,0,6,0,0.444,,0
56785,Nikola Jokic,37,22,10,1,0,15,2,0.313,1.0,1
56786,Kentavious Caldwell-Pope,34,3,3,1,0,1,1,0.375,,0
56787,Jamal Murray,29,23,6,1,1,0,2,0.611,1.0,0
56788,Reggie Jackson,18,14,3,1,0,1,3,0.55,0.75,0
56789,Peyton Watson,16,2,3,1,1,3,0,0.0,1.0,0
56790,Christian Braun,15,8,0,0,1,5,0,0.667,,0
56791,Julian Strawther,12,0,2,0,0,1,0,0.0,,0
56792,Braxton Key,0,0,0,0,0,0,0,,,0
56793,Zeke Nnaji,0,0,0,0,0,0,0,,,0
56794,Kawhi Leonard,37,17,5,1,1,4,1,0.531,,0
56795,Paul George,38,25,1,0,1,8,5,0.525,1.0,0
56796,Ivica Zubac,26,10,0,2,1,9,0,0.571,0.333,0
56797,James Harden,32,20,11,3,1,1,2,0.7,0.857,1
56798,Russell Westbrook,15,9,1,0,2,8,0,0.5,0.5,0
56799,Daniel Theis,20,8,0,0,3,11,2,0.5,,0
56800,Norman Powell,31,17,2,1,0,5,1,0.458,1.0,0
56801,Kobe Brown,17,3,1,0,0,4,1,0.375,,0
56802,Amir Coffey,0,0,0,0,0,0,0,,,0
56803,Bones Hyland,0,0,0,0,0,0,0,,,0
56804,P.J. Tucker,0,0,0,0,0,0,0,,,0
56805,Pascal Siakam,33,25,4,1,0,5,0,0.733,0.75,0
56806,Jakob Poeltl,26,8,1,0,0,8,0,1.0,,0
56807,Scottie Barnes,36,31,10,2,1,10,3,0.75,0.5,1
56808,Dennis Schroder,29,7,5,1,0,1,0,0.3,1.0,0
56809,Gary Trent Jr.,20,0,2,0,0,2,0,0.0,,0
56810,Precious Achiuwa,21,17,1,0,0,10,3,0.85,,1
56811,Malachi Flynn,17,8,4,2,0,0,0,0.429,1.0,0
56812,Otto Porter Jr.,5,0,1,0,0,0,0,0.0,,0
56813,Chris Boucher,13,9,0,0,1,3,0,0.444,1.0,0
56814,Garrett Temple,0,0,0,0,0,0,0,,,0
56815,Thaddeus Young,0,0,0,0,0,0,0,,,0
56816,Gordon Hayward,34,24,4,1,0,4,1,0.7,0.75,0
56817,Miles Bridges,38,22,3,2,0,8,3,0.633,1.0,0
56818,Mark Williams,20,4,1,1,2,3,0,0.5,,0
56819,Brandon Miller,35,20,3,0,2,5,4,0.6,1.0,0
56820,Terry Rozier,39,21,13,0,0,2,2,0.533,1.0,1
56821,Ish Smith,14,2,4,0,0,0,0,1.0,,0
56822,Nick Richards,25,15,0,1,0,8,0,0.714,0.833,0
56823,Bryce McGowens,6,0,0,0,0,0,0,0.0,,0
56824,LaMelo Ball,0,0,0,0,0,0,0,,,0
56825,Leaky Black,0,0,0,0,0,0,0,,,0
56826,James Bouknight,0,0,0,0,0,0,0,,,0
56827,Theo Maledon,0,0,0,0,0,0,0,,,0
56828,JT Thor,0,0,0,0,0,0,0,,,0
56829,Franz Wagner,30,27,3,0,0,2,2,0.65,1.0,0
56830,Paolo Banchero,30,24,2,2,0,4,0,0.529,0.857,0
56831,Goga Bitadze,27,13,2,0,4,8,0,0.857,1.0,0
56832,Gary Harris,22,11,1,2,0,3,2,0.625,1.0,0
56833,Anthony Black,24,6,3,0,0,5,0,0.5,0.5,0
56834,Joe Ingles,15,6,5,0,0,4,2,0.5,,0
56835,Cole Anthony,23,16,6,0,0,3,1,0.542,1.0,0
56836,Chuma Okeke,13,2,0,1,0,4,0,1.0,,0
56837,Caleb Houstan,25,6,1,0,0,4,2,0.5,,0
56838,Moritz Wagner,16,4,2,0,0,5,0,0.5,,0
56839,Jett Howard,5,6,1,0,0,1,1,1.25,0.5,0
56840,Admiral Schofield,3,2,0,0,0,2,0,0.5,,0
56841,Bojan Bogdanovic,28,9,1,1,0,3,1,0.45,0.0,0
56842,Isaiah Stewart,28,3,2,0,0,6,1,0.5,,0
56843,Marvin Bagley III,22,9,0,0,0,5,0,0.571,0.5,0
56844,Killian Hayes,31,16,4,0,1,7,0,0.636,0.667,0
56845,Cade Cunningham,32,21,6,1,0,3,2,0.6,0.75,0
56846,Jaden Ivey,21,8,0,0,0,2,0,0.286,1.0,0
56847,Joe Harris,3,0,0,0,1,0,0,0.0,,0
56848,James Wiseman,15,2,0,0,0,5,0,0.0,0.5,0
56849,Ausar Thompson,19,5,2,1,0,2,0,0.167,0.5,0
56850,Alec Burks,12,14,0,0,0,3,2,0.714,1.0,0
56851,Isaiah Livers,11,0,1,0,0,1,0,0.0,,0
56852,Marcus Sasser,5,4,1,0,0,0,0,0.667,,0
56853,De'Andre Hunter,36,24,1,0,0,7,4,0.611,1.0,0
56854,Saddiq Bey,38,16,1,0,0,8,3,0.375,1.0,0
56855,Clint Capela,29,15,2,0,1,16,0,0.5,0.75,1
56856,Dejounte Murray,35,20,9,1,0,4,2,0.471,1.0,0
56857,Wesley Matthews,9,3,0,0,0,0,0,0.0,1.0,0
56858,Garrison Mathews,2,0,0,0,0,1,0,0.0,,0
56859,Onyeka Okongwu,18,7,2,0,2,8,0,0.429,0.5,0
56860,Patty Mills,16,3,2,1,1,1,1,0.375,,0
56861,Trent Forrest,12,6,1,0,0,1,0,0.4,1.0,0
56862,Bruno Fernando,0,0,0,0,0,0,0,,,0
56863,AJ Griffin,0,0,0,0,0,0,0,,,0
56864,Nicolas Batum,28,8,4,0,0,4,2,1.0,,0
56865,Tobias Harris,33,13,2,1,0,8,0,0.556,1.0,0
56866,Joel Embiid,35,38,3,1,4,14,1,0.521,0.867,1
56867,De'Anthony Melton,34,15,5,1,1,6,2,0.538,0.5,0
56868,Tyrese Maxey,38,30,7,1,1,2,4,0.556,0.833,0
56869,Patrick Beverley,18,5,1,0,0,1,0,0.333,1.0,0
56870,Kelly Oubre Jr.,23,11,1,2,1,3,1,0.5,0.5,0
56871,Marcus Morris Sr.,15,3,1,0,1,3,1,1.5,,0
56872,Paul Reed,6,2,0,0,0,4,0,0.5,,0
56873,Mo Bamba,5,0,0,0,0,3,0,0.0,,0
56874,Robert Covington,0,0,0,0,0,0,0,,,0
56875,Danuel House Jr.,0,0,0,0,0,0,0,,,0
56876,Furkan Korkmaz,0,0,0,0,0,0,0,,,0
56877,KJ Martin,0,0,0,0,0,0,0,,,0
56878,Jaden Springer,0,0,0,0,0,0,0,,,0
56879,Mikal Bridges,30,21,3,0,2,4,2,0.667,1.0,0
56880,Cameron Johnson,24,7,0,0,0,5,1,0.438,,0
56881,Cam Thomas,29,17,4,1,1,2,2,0.421,0.5,0
56882,Spencer Dinwiddie,33,14,9,4,0,3,1,0.433,1.0,0
56883,Dorian Finney-Smith,26,8,0,1,0,3,1,0.5,1.0,0
56884,Day'Ron Sharpe,19,15,4,1,1,11,0,0.538,1.0,1
56885,Royce O'Neale,26,13,5,1,1,8,3,0.55,1.0,0
56886,Trendon Watford,19,8,2,0,0,2,0,0.4,1.0,0
56887,Harry Giles III,4,8,0,0,1,2,0,0.667,0.0,0
56888,Lonnie Walker IV,0,0,0,0,0,0,0,,,0
56889,Deni Avdija,27,15,4,1,2,7,1,0.722,0.667,0
56890,Kyle Kuzma,30,17,2,0,0,3,1,0.5,0.0,0
56891,Jordan Poole,23,8,2,0,0,2,0,0.429,1.0,0
56892,Tyus Jones,27,14,3,1,1,2,0,0.6,1.0,0
56893,Bilal Coulibaly,25,11,2,0,0,10,1,0.75,0.5,1
56894,Danilo Gallinari,18,4,1,0,0,2,0,0.222,,0
56895,Corey Kispert,20,7,2,0,1,2,1,0.318,,0
56896,Jared Butler,13,5,0,0,0,3,0,0.25,0.75,0
56897,Mike Muscala,15,8,0,1,0,0,2,1.0,1.0,0
56898,Jules Bernard,3,0,1,0,0,0,0,0.0,,0
56899,Eugene Omoruyi,3,3,0,1,0,1,0,0.5,1.0,0
56900,Anthony Gill,3,2,0,0,0,3,0,0.25,,0
56901,Max Strus,33,11,1,1,0,7,2,0.294,1.0,0
56902,Dean Wade,24,5,0,3,0,6,1,0.5,,0
56903,Jarrett Allen,25,6,1,1,0,9,0,0.333,0.0,0
56904,Donovan Mitchell,36,27,6,1,0,13,3,0.618,0.75,1
56905,Darius Garland,26,18,6,4,0,2,1,0.591,0.714,0
56906,Isaac Okoro,21,9,0,1,1,1,1,0.875,1.0,0
56907,Sam Merrill,10,9,1,0,0,3,3,0.9,,0
56908,Damian Jones,2,0,0,0,0,1,0,0.0,,0
56909,Craig Porter Jr.,22,8,4,2,1,3,0,0.429,0.5,0
56910,Tristan Thompson,16,5,0,0,0,3,0,0.667,0.5,0
56911,Jimmy Butler,36,16,2,1,0,5,0,0.333,0.857,0
56912,Caleb Martin,34,15,4,0,2,6,3,0.5,0.0,0
56913,Orlando Robinson,19,5,3,0,1,8,0,0.667,1.0,0
56914,Duncan Robinson,23,1,1,0,0,0,0,0.0,0.5,0
56915,Kyle Lowry,32,17,5,2,0,2,3,0.577,0.667,0
56916,Jaime Jaquez Jr.,34,14,3,0,1,3,0,0.538,,0
56917,Thomas Bryant,0,0,0,0,0,0,0,,,0
56918,Jamal Cain,0,0,0,0,0,0,0,,,0
56919,Nikola Jovic,0,0,0,0,0,0,0,,,0
56920,Cole Swider,0,0,0,0,0,0,0,,,0
56921,Nickeil Alexander-Walker,34,14,2,0,1,2,4,0.667,1.0,0
56922,Karl-Anthony Towns,29,24,5,1,0,7,2,0.571,0.889,0
56923,Rudy Gobert,35,16,1,1,6,20,0,0.667,1.0,1
56924,Anthony Edwards,3,0,1,0,0,0,0,0.0,,0
56925,Mike Conley,32,19,7,0,0,4,2,0.636,1.0,0
56926,Troy Brown Jr.,30,20,4,1,0,4,4,1.0,,0
56927,Naz Reid,23,10,2,1,1,9,0,0.417,,0
56928,Shake Milton,21,17,1,0,0,2,3,0.833,1.0,0
56929,Luka Garza,3,0,1,0,0,0,0,0.0,,0
56930,Wendell Moore Jr.,3,0,1,0,0,0,0,0.0,,0
56931,Jordan McLaughlin,0,0,0,0,0,0,0,,,0
56932,David Roddy,25,13,0,0,0,3,1,0.591,,0
56933,Jaren Jackson Jr.,28,21,1,1,1,2,3,0.607,1.0,0
56934,Bismack Biyombo,19,2,2,0,0,3,0,0.5,,0
56935,Desmond Bane,36,16,1,0,1,2,4,0.615,,0
56936,Derrick Rose,22,6,7,0,0,1,0,0.286,1.0,0
56937,Vince Williams Jr.,17,4,1,0,0,2,1,0.3,0.5,0
56938,Santi Aldama,23,9,6,0,1,10,1,0.313,0.667,0
56939,Jaylen Nowell,20,8,2,0,0,0,2,0.667,,0
56940,John Konchar,16,3,0,1,1,3,1,0.3,,0
56941,Xavier Tillman,16,12,0,4,0,2,1,0.688,0.333,0
56942,Jacob Gilyard,4,0,2,0,0,0,0,0.0,,0
56943,Kenneth Lofton Jr.,4,5,2,1,0,0,1,0.5,1.0,0
56944,Ziaire Williams,4,4,0,0,0,0,0,0.667,,0
56945,Andrew Wiggins,32,12,1,0,0,6,2,0.455,1.0,0
56946,Draymond Green,35,12,13,0,1,5,1,0.786,0.5,1
56947,Kevon Looney,15,5,2,0,0,4,0,1.0,0.333,0
56948,Klay Thompson,38,22,0,0,1,4,4,0.667,1.0,0
56949,Stephen Curry,40,34,3,1,0,6,6,0.65,1.0,0
56950,Dario Saric,22,11,3,1,0,12,2,0.5,0.75,1
56951,Moses Moody,15,2,0,0,0,4,0,0.167,,0
56952,Jonathan Kuminga,28,24,0,0,0,12,3,0.548,1.0,1
56953,Brandin Podziemski,23,12,4,1,0,6,1,0.5,1.0,0
56954,Cory Joseph,12,2,3,0,0,1,0,0.333,,0
56955,Chris Paul,0,0,0,0,0,0,0,,,0
56956,Gary Payton II,0,0,0,0,0,0,0,,,0
56957,Luguentz Dort,39,16,1,0,1,5,0,0.444,1.0,0
56958,Jalen Williams,39,28,2,3,1,5,1,0.833,0.75,0
56959,Chet Holmgren,34,21,1,0,3,7,1,0.542,1.0,0
56960,Josh Giddey,24,9,4,3,0,9,1,0.375,,0
56961,Jaylin Williams,6,0,0,0,0,1,0,0.0,,0
56962,Cason Wallace,23,10,0,1,1,1,1,0.9,0.5,0
56963,Isaiah Joe,22,5,1,3,0,1,0,0.25,1.0,0
56964,Aaron Wiggins,22,9,1,2,0,3,1,0.9,,0
56965,Kenrich Williams,8,2,0,0,0,2,0,0.25,,0
56966,Davis Bertans,0,0,0,0,0,0,0,0.0,,0
56967,Tre Mann,0,0,0,0,0,0,0,,,0
56968,Aleksej Pokusevski,0,0,0,0,0,0,0,,,0
56969,DeMar DeRozan,38,20,10,3,0,6,0,0.292,0.6,1
56970,Patrick Williams,34,20,3,1,1,6,2,0.818,0.5,0
56971,Alex Caruso,18,4,2,1,0,3,0,0.4,,0
56972,Coby White,39,24,6,1,0,4,5,0.767,1.0,0
56973,Ayo Dosunmu,26,4,3,1,0,3,0,0.4,,0
56974,Julian Phillips,4,2,0,0,0,2,0,1.0,,0
56975,Torrey Craig,22,16,0,2,0,8,5,0.938,0.5,0
56976,Jevon Carter,8,3,1,0,0,0,1,0.375,,0
56977,Andre Drummond,12,7,0,0,0,8,0,0.429,0.25,0
56978,Terry Taylor,0,0,0,0,0,0,0,,,0
56979,Dalen Terry,0,0,0,0,0,0,0,,,0
56980,Devin Vassell,33,11,5,1,0,2,1,0.3,0.667,0
56981,Keldon Johnson,34,20,5,0,1,2,6,0.818,1.0,0
56982,Victor Wembanyama,31,21,4,1,4,20,0,0.4,0.833,1
56983,Malaki Branham,23,10,2,0,1,0,2,0.667,1.0,0
56984,Jeremy Sochan,33,4,4,0,1,3,0,0.333,,0
56985,Zach Collins,23,12,5,1,0,10,2,1.0,0.667,1
56986,Tre Jones,28,18,8,1,0,5,2,1.0,1.0,0
56987,Doug McDermott,14,9,1,0,0,1,3,0.75,,0
56988,Julian Champagnie,5,0,0,0,1,0,0,0.0,,0
56989,Dominick Barlow,0,0,0,0,0,0,0,,,0
56990,Charles Bassey,0,0,0,0,0,0,0,,,0
56991,Trent Forrest,0,0,0,0,0,0,0,,,0
56992,Jayson Tatum,37,22,6,0,1,5,4,0.579,,0
56993,Jrue Holiday,31,12,5,1,1,7,2,0.462,,0
