,TEAM_ABBREVIATION,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,PLUS_MINUS,PTS,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,rolling_10_avg_EFG_PCT,rolling_10_avg_FTA_RATE,rolling_10_avg_TM_TOV_PCT,rolling_10_avg_OREB_PCT,rolling_10_avg_OPP_EFG_PCT,rolling_10_avg_OPP_FTA_RATE,rolling_10_avg_OPP_TOV_PCT,rolling_10_avg_OPP_OREB_PCT,game_count
554,DEN,22021,22100075,2021-10-29,DEN vs. DAL,31.0,106.0,0.584,0.157,0.193,0.119,0.346,0.346,0.152,0.123,0.5612,0.1574,0.1862,0.1522,0.4892,0.25860000000000005,0.165,0.22199999999999998,5
555,LAL,22021,22100520,2021-12-29,LAL @ MEM,-5.0,99.0,0.541,0.093,0.179,0.146,0.471,0.341,0.133,0.302,0.5255454545454546,0.2520909090909091,0.1551818181818182,0.167,0.5068181818181818,0.2506363636363637,0.12672727272727274,0.26563636363636367,36
556,MIA,22015,0021500547,2016-01-08,MIA @ PHX,8.0,,0.541,0.411,0.139,0.158,0.467,0.141,0.145,0.364,0.5158181818181817,0.2708181818181818,0.128,0.20318181818181816,0.48799999999999993,0.21600000000000003,0.13954545454545458,0.29327272727272724,36
557,MIN,22013,0021300182,2013-11-22,MIN vs. BKN,30.0,,0.469,0.237,0.082,0.288,0.429,0.256,0.207,0.292,0.4800909090909091,0.26427272727272727,0.13954545454545453,0.23936363636363636,0.49990909090909086,0.21600000000000003,0.17363636363636367,0.2729090909090909,14
558,WAS,22020,0022000559,2021-02-02,WAS vs. POR,-11.0,121.0,0.651,0.205,0.142,0.15,0.574,0.242,0.09,0.333,0.5208181818181817,0.27881818181818185,0.11399999999999998,0.1929090909090909,0.5775454545454545,0.317,0.134,0.2431818181818182,17
559,NYK,22011,0021100345,2012-02-04,NYK vs. NJN,7.0,,0.458,0.313,0.15,0.313,0.486,0.361,0.177,0.25,0.47754545454545455,0.2843636363636364,0.18154545454545454,0.24436363636363642,0.48263636363636364,0.3210909090909091,0.17627272727272728,0.2873636363636364,24
560,WAS,22012,0021200854,2013-02-27,WAS vs. DET,-1.0,,0.524,0.119,0.159,0.196,0.604,0.222,0.187,0.184,0.5116363636363638,0.24190909090909096,0.16581818181818184,0.20972727272727273,0.48290909090909084,0.28018181818181814,0.15409090909090908,0.2645454545454546,56
561,POR,22013,0021300196,2013-11-23,POR @ GSW,12.0,,0.488,0.407,0.145,0.245,0.513,0.39,0.182,0.19,0.5124545454545455,0.2527272727272727,0.15981818181818183,0.25881818181818184,0.47281818181818186,0.2776363636363636,0.14654545454545456,0.2812727272727273,14
562,DEN,22016,0021600166,2016-11-16,DEN vs. PHX,16.0,,0.527,0.258,0.135,0.28,0.544,0.367,0.159,0.234,0.48645454545454553,0.3255454545454545,0.16927272727272727,0.2346363636363636,0.5074545454545455,0.2601818181818182,0.12345454545454547,0.2526363636363636,11
563,OKC,22015,0021501071,2016-03-24,OKC vs. UTA,22.0,,0.596,0.265,0.154,0.233,0.514,0.315,0.195,0.268,0.5283636363636364,0.3110909090909091,0.16618181818181818,0.2731818181818182,0.48290909090909084,0.2860909090909091,0.11881818181818181,0.2299090909090909,72
564,GSW,22023,0022300872,2024-03-03,GSW @ BOS,-52.0,88.0,0.429,0.141,0.165,0.203,0.682,0.115,0.079,0.205,0.5399090909090909,0.17854545454545453,0.13745454545454547,0.23863636363636365,0.5332727272727273,0.2201818181818182,0.13709090909090907,0.2700909090909091,60
565,MIL,22023,0022300648,2024-01-27,MIL vs. NOP,24.0,141.0,0.67,0.275,0.086,0.14,0.524,0.424,0.14,0.2,0.5688181818181818,0.30572727272727274,0.10927272727272727,0.18754545454545452,0.551,0.2808181818181818,0.10018181818181816,0.23645454545454545,46
566,SAC,22015,0021500303,2015-12-06,SAC @ OKC,-3.0,,0.438,0.341,0.137,0.217,0.442,0.36,0.207,0.4,0.4967272727272727,0.30472727272727274,0.15281818181818183,0.21409090909090914,0.5202727272727273,0.30854545454545457,0.15381818181818183,0.28718181818181815,22
567,TOR,22016,0021600071,2016-11-04,TOR vs. MIA,9.0,,0.476,0.214,0.169,0.271,0.438,0.17,0.136,0.268,0.49860000000000004,0.27199999999999996,0.1388,0.23959999999999998,0.4878,0.295,0.1522,0.2454,5
568,CHA,22012,0021200894,2013-03-04,CHA @ POR,-17.0,,0.469,0.186,0.087,0.382,0.671,0.207,0.123,0.343,0.4230909090909092,0.29563636363636364,0.13454545454545452,0.2208181818181818,0.5258181818181819,0.2519090909090909,0.13727272727272727,0.34163636363636357,60
569,MIA,22016,0021600022,2016-10-28,MIA vs. CHA,-6.0,,0.453,0.233,0.193,0.193,0.418,0.261,0.082,0.288,0.479,0.199,0.1565,0.2475,0.417,0.28800000000000003,0.0975,0.3045,2
570,NOP,22020,0022000533,2021-03-01,NOP vs. UTA,5.0,,0.603,0.25,0.124,0.233,0.54,0.178,0.084,0.224,0.5769090909090908,0.2852727272727273,0.12145454545454548,0.25427272727272726,0.6108181818181818,0.2138181818181818,0.11509090909090909,0.23763636363636367,34
571,NJN,22011,0021100855,2012-04-10,NJN vs. PHI,-19.0,,0.398,0.239,0.12,0.164,0.494,0.306,0.166,0.426,0.46981818181818186,0.2650909090909091,0.14472727272727273,0.27227272727272733,0.5074545454545455,0.2302727272727273,0.1722727272727273,0.311,59
572,ATL,42016,0041600133,2017-04-22,ATL vs. WAS,18.0,116.0,0.545,0.36,0.115,0.22,0.455,0.225,0.148,0.189,0.48533333333333334,0.447,0.16433333333333333,0.2343333333333333,0.4796666666666667,0.25966666666666666,0.124,0.28,3
573,PHI,22016,0021600110,2016-11-09,PHI @ IND,-7.0,,0.558,0.2,0.154,0.189,0.594,0.222,0.148,0.205,0.4872857142857144,0.2117142857142857,0.16899999999999998,0.13714285714285715,0.5257142857142857,0.24499999999999997,0.12628571428571428,0.25442857142857145,7
574,DAL,22015,0021500910,2016-03-03,DAL vs. SAC,-3.0,,0.516,0.064,0.152,0.26,0.569,0.3,0.137,0.205,0.5298181818181819,0.3177272727272728,0.1158181818181818,0.18854545454545454,0.5179090909090909,0.28700000000000003,0.1329090909090909,0.2934545454545455,62
575,PHI,22022,0022200791,2023-02-03,PHI @ SAS,12.0,137.0,0.603,0.471,0.108,0.311,0.624,0.169,0.172,0.289,0.5728181818181818,0.3231818181818182,0.13581818181818184,0.21309090909090908,0.5668181818181817,0.28418181818181815,0.1347272727272727,0.26809090909090916,51
576,MEM,22020,0022000021,2020-12-26,MEM vs. ATL,-10.0,112.0,0.468,0.312,0.094,0.155,0.5,0.427,0.139,0.309,0.518,0.2505,0.0975,0.1285,0.529,0.366,0.11900000000000001,0.2665,2
577,GSW,22023,0022300824,2024-02-25,GSW vs. DEN,-16.0,103.0,0.5,0.358,0.17,0.22,0.551,0.295,0.103,0.277,0.5530909090909091,0.1962727272727273,0.13345454545454546,0.24527272727272728,0.5192727272727272,0.24390909090909085,0.1292727272727273,0.2629090909090909,56
578,GSW,42017,0041700151,2018-04-14,GSW vs. SAS,21.0,113.0,0.605,0.272,0.157,0.25,0.456,0.3,0.129,0.18,0.605,0.272,0.157,0.25,0.456,0.3,0.129,0.18,1
579,PHX,22023,0022300503,2024-01-07,PHX vs. MEM,-4.2,115.0,0.49,0.216,0.111,0.267,0.531,0.247,0.163,0.368,0.5595454545454546,0.28745454545454546,0.14263636363636364,0.2278181818181818,0.5474545454545453,0.24718181818181817,0.13436363636363635,0.2727272727272727,36
580,MIA,22021,22100419,2021-12-15,MIA @ PHI,5.0,101.0,0.564,0.218,0.191,0.2,0.519,0.215,0.118,0.152,0.5494545454545454,0.20118181818181818,0.1590909090909091,0.18709090909090909,0.5430909090909091,0.2687272727272727,0.16645454545454544,0.2907272727272727,29
581,GSW,22022,0022201135,2023-03-28,GSW vs. NOP,11.0,120.0,0.634,0.268,0.191,0.256,0.533,0.156,0.182,0.313,0.5752727272727274,0.23563636363636362,0.1532727272727273,0.2340909090909091,0.554,0.2523636363636364,0.126,0.29045454545454547,77
582,OKC,22016,0021600307,2016-12-05,OKC @ ATL,3.0,,0.525,0.35,0.184,0.17,0.487,0.416,0.176,0.208,0.5336363636363637,0.27399999999999997,0.1417272727272727,0.1960909090909091,0.49436363636363634,0.2629090909090909,0.13354545454545455,0.26972727272727276,22
583,ATL,42020,0042000303,2021-06-27,ATL vs. MIL,-11.0,,0.554,0.19,0.128,0.188,0.574,0.239,0.127,0.396,0.5086363636363637,0.26436363636363636,0.12590909090909094,0.18872727272727274,0.5440909090909091,0.29554545454545456,0.13445454545454544,0.28272727272727277,15
584,IND,22010,0021001107,2011-03-30,IND vs. DET,10.0,,0.512,0.291,0.153,0.304,0.512,0.241,0.188,0.364,0.502090909090909,0.3320909090909091,0.16572727272727272,0.2369090909090909,0.49863636363636377,0.34009090909090917,0.14845454545454545,0.2939090909090909,76
585,BOS,42021,42100404,2022-06-10,BOS vs. GSW,-10.0,97.0,0.488,0.224,0.163,0.208,0.522,0.165,0.164,0.385,0.5318181818181817,0.32063636363636366,0.1560909090909091,0.1941818181818182,0.5026363636363637,0.22654545454545458,0.13618181818181815,0.28645454545454546,22
586,MIA,22010,0021000611,2011-01-18,MIA vs. ATL,-4.0,,0.409,0.377,0.169,0.22,0.437,0.147,0.122,0.328,0.5094545454545454,0.37136363636363634,0.14818181818181822,0.22009090909090911,0.4837272727272728,0.2992727272727272,0.12254545454545453,0.2918181818181818,43
587,GSW,22014,0021400922,2015-03-06,GSW vs. DAL,15.0,,0.537,0.235,0.215,0.205,0.402,0.299,0.12,0.207,0.5187272727272728,0.21409090909090908,0.13954545454545453,0.19299999999999998,0.47781818181818186,0.27772727272727277,0.17163636363636361,0.2833636363636364,60
588,HOU,22023,0022300645,2024-01-27,HOU @ BKN,-2.0,104.0,0.447,0.245,0.16,0.254,0.568,0.5,0.177,0.125,0.5116363636363637,0.26690909090909093,0.11427272727272726,0.22345454545454543,0.5567272727272727,0.2978181818181818,0.13336363636363638,0.28027272727272723,45
589,MIN,22019,0021900551,2020-01-07,MIN @ MEM,-7.0,112.0,0.528,0.233,0.183,0.196,0.562,0.236,0.144,0.244,0.47181818181818175,0.24818181818181817,0.14390909090909093,0.2010909090909091,0.4901818181818182,0.2706363636363637,0.169,0.28290909090909094,36
590,WAS,22015,0021500806,2016-02-19,WAS vs. DET,12.0,,0.506,0.333,0.1,0.178,0.47,0.207,0.135,0.226,0.5178181818181818,0.2946363636363637,0.12445454545454547,0.14018181818181816,0.5277272727272728,0.3132727272727273,0.1639090909090909,0.27309090909090905,53
591,DAL,22020,0022001007,2021-05-07,DAL vs. CLE,20.0,,0.554,0.265,0.107,0.2,0.422,0.313,0.152,0.315,0.5649090909090909,0.28109090909090906,0.1230909090909091,0.21672727272727277,0.5378181818181818,0.2771818181818182,0.14909090909090908,0.2647272727272727,67
592,OKC,22021,22100925,2022-02-28,OKC vs. SAC,-21.0,110.0,0.529,0.314,0.158,0.137,0.621,0.345,0.16,0.256,0.49381818181818177,0.21645454545454548,0.13463636363636364,0.19490909090909092,0.5333636363636365,0.22754545454545455,0.13763636363636364,0.25972727272727264,61
593,DET,22019,0021900014,2019-10-24,DET vs. ATL,-17.0,100.0,0.471,0.259,0.14,0.176,0.576,0.244,0.13,0.273,0.5335,0.34099999999999997,0.1595,0.213,0.5409999999999999,0.257,0.1365,0.2665,2
594,IND,22022,0022200074,2022-10-28,IND @ WAS,10.0,127.0,0.599,0.407,0.134,0.125,0.547,0.326,0.127,0.234,0.5246666666666666,0.2671666666666667,0.13766666666666666,0.21266666666666667,0.5625,0.3453333333333333,0.13833333333333334,0.2768333333333333,6
595,MEM,22022,0022200855,2023-02-12,MEM @ BOS,-10.0,109.0,0.571,0.25,0.081,0.065,0.563,0.295,0.115,0.327,0.5318181818181817,0.2696363636363637,0.15018181818181817,0.20963636363636365,0.5514545454545454,0.23854545454545456,0.1660909090909091,0.3070909090909091,56
596,MIL,22020,0022000357,2021-02-06,MIL @ CLE,25.0,124.0,0.64,0.267,0.091,0.143,0.488,0.244,0.147,0.22,0.571,0.2256363636363636,0.12199999999999998,0.21727272727272726,0.5430909090909091,0.1960909090909091,0.11136363636363635,0.2149090909090909,23
597,PHI,22010,0021000021,2010-10-29,PHI vs. ATL,-3.0,,0.441,0.388,0.093,0.222,0.557,0.443,0.214,0.297,0.4585,0.2605,0.14450000000000002,0.215,0.5465,0.446,0.1925,0.2585,2
598,SAC,22015,0021500591,2016-01-14,SAC @ UTA,2.0,,0.493,0.568,0.169,0.311,0.458,0.41,0.129,0.255,0.5266363636363637,0.3431818181818182,0.15954545454545455,0.20027272727272727,0.5343636363636364,0.26681818181818184,0.14409090909090908,0.23890909090909088,39
599,SAC,22012,0021200872,2013-03-01,SAC @ SAS,-28.0,,0.5,0.224,0.185,0.104,0.661,0.274,0.182,0.297,0.504909090909091,0.3045454545454545,0.14909090909090908,0.238,0.561909090909091,0.2742727272727273,0.1550909090909091,0.30000000000000004,60
600,LAL,22010,0021000208,2010-11-23,LAL vs. CHI,7.0,,0.457,0.333,0.126,0.204,0.419,0.302,0.135,0.345,0.5289999999999999,0.2902727272727273,0.13909090909090907,0.2545454545454546,0.4707272727272727,0.2751818181818182,0.1467272727272727,0.3399090909090909,15
601,NJN,22010,0021000968,2011-03-11,NJN vs. LAC,4.0,,0.523,0.182,0.175,0.204,0.473,0.22,0.145,0.333,0.4727272727272727,0.2795454545454546,0.13754545454545455,0.23254545454545458,0.4914545454545454,0.33309090909090905,0.11854545454545455,0.2665454545454546,64
602,DEN,22022,0022201126,2023-03-27,DEN vs. PHI,5.0,116.0,0.571,0.259,0.124,0.238,0.528,0.247,0.111,0.271,0.5760909090909091,0.2459090909090909,0.13136363636363638,0.21054545454545454,0.5535454545454546,0.22718181818181818,0.12309090909090908,0.2729090909090909,75
603,MEM,22017,0021700898,2018-02-26,MEM @ BOS,-11.0,98.0,0.468,0.41,0.103,0.106,0.523,0.314,0.083,0.231,0.48863636363636365,0.22699999999999998,0.17645454545454548,0.1990909090909091,0.5311818181818182,0.3718181818181818,0.13372727272727272,0.26636363636363636,59
604,ATL,22013,0021300258,2013-12-02,ATL @ SAS,-2.0,,0.495,0.052,0.102,0.185,0.577,0.218,0.199,0.231,0.4997272727272728,0.26109090909090915,0.16427272727272726,0.17345454545454547,0.5122727272727272,0.2633636363636364,0.16590909090909092,0.26699999999999996,19
605,CHA,22010,0021001121,2011-04-01,CHA @ ORL,-12.0,,0.459,0.178,0.185,0.2,0.486,0.338,0.142,0.302,0.48509090909090913,0.3059090909090909,0.14800000000000002,0.18163636363636365,0.5042727272727272,0.31118181818181817,0.14145454545454547,0.30100000000000005,75
606,LAC,22014,0021400399,2014-12-20,LAC vs. MIL,4.0,,0.531,0.333,0.128,0.224,0.58,0.185,0.205,0.279,0.5426363636363636,0.3382727272727273,0.13481818181818184,0.22300000000000003,0.5143636363636364,0.29490909090909095,0.15663636363636366,0.28063636363636363,27
607,UTA,22021,22100312,2021-11-29,UTA vs. POR,22.0,129.0,0.635,0.258,0.052,0.19,0.522,0.187,0.094,0.255,0.5885454545454545,0.23727272727272727,0.1440909090909091,0.19736363636363635,0.5025454545454545,0.20145454545454547,0.12245454545454545,0.26845454545454545,21
608,MIN,22018,0021800138,2018-11-04,MIN @ POR,-30.0,,0.349,0.226,0.11,0.197,0.483,0.372,0.17,0.408,0.4899,0.2735,0.12150000000000001,0.2111,0.5379999999999999,0.24749999999999997,0.1499,0.3366,10
609,HOU,22017,0021700979,2018-03-09,HOU @ TOR,-3.0,105.0,0.549,0.284,0.143,0.156,0.571,0.165,0.177,0.333,0.5543636363636364,0.34927272727272723,0.137,0.19645454545454547,0.5152727272727272,0.20600000000000004,0.15354545454545454,0.2935454545454546,65
610,TOR,22017,0021701221,2018-04-11,TOR @ MIA,-7.0,109.0,0.505,0.228,0.132,0.167,0.486,0.189,0.086,0.349,0.5448181818181818,0.19372727272727275,0.13127272727272726,0.184,0.5063636363636363,0.28345454545454546,0.10745454545454547,0.23372727272727278,82
611,UTA,22019,0021900885,2020-02-28,UTA vs. WAS,10.0,,0.601,0.337,0.147,0.319,0.531,0.214,0.105,0.273,0.5513636363636363,0.2721818181818182,0.14981818181818182,0.20572727272727276,0.5518181818181818,0.21454545454545454,0.10018181818181816,0.2468181818181818,59
612,IND,22020,0022000258,2021-01-25,IND vs. TOR,15.0,129.0,0.59,0.577,0.142,0.171,0.484,0.29,0.116,0.298,0.5328181818181819,0.25372727272727275,0.1302727272727273,0.17763636363636365,0.5350909090909091,0.23772727272727276,0.13845454545454544,0.28263636363636363,17
613,MIL,22011,0021100240,2012-01-22,MIL @ MIA,9.0,,0.381,0.425,0.158,0.273,0.396,0.522,0.238,0.391,0.464,0.23745454545454542,0.16954545454545455,0.25163636363636366,0.5034545454545454,0.3594545454545454,0.18754545454545457,0.2963636363636364,15
614,LAL,22018,0021800035,2018-10-20,LAL vs. HOU,-9.0,115.0,0.52,0.18,0.1,0.161,0.542,0.313,0.158,0.309,0.521,0.246,0.1165,0.159,0.5235000000000001,0.3015,0.1525,0.3095,2
615,MIA,22020,0022000522,2021-02-28,MIA vs. ATL,10.0,,0.517,0.256,0.143,0.25,0.46,0.253,0.174,0.352,0.528090909090909,0.26990909090909093,0.14272727272727273,0.19072727272727272,0.5287272727272727,0.23463636363636364,0.14881818181818182,0.25027272727272726,34
616,BOS,22016,0021601219,2017-04-12,BOS vs. MIL,18.0,112.0,0.522,0.289,0.08,0.185,0.476,0.202,0.171,0.25,0.5401818181818183,0.3038181818181818,0.13563636363636367,0.18145454545454548,0.49309090909090914,0.31209090909090914,0.12718181818181817,0.28554545454545455,82
617,MIN,22018,0021800348,2018-12-03,MIN vs. HOU,12.0,,0.506,0.341,0.147,0.265,0.507,0.257,0.21,0.214,0.5176363636363637,0.25600000000000006,0.14181818181818182,0.217,0.49363636363636354,0.23054545454545455,0.16136363636363635,0.2648181818181818,24
618,PHX,22021,22100122,2021-11-04,PHX vs. HOU,12.0,123.0,0.548,0.247,0.118,0.265,0.494,0.318,0.169,0.275,0.5265714285714286,0.24800000000000003,0.14114285714285715,0.19542857142857142,0.5321428571428571,0.19357142857142856,0.15385714285714286,0.24071428571428571,7
619,LAL,22010,0021001187,2011-04-08,LAL @ POR,-7.0,,0.459,0.163,0.193,0.375,0.494,0.26,0.103,0.209,0.482,0.302,0.14409090909090908,0.25436363636363635,0.4610000000000001,0.2320909090909091,0.145,0.3185454545454545,79
620,LAC,22017,0021700054,2017-10-24,LAC vs. UTA,18.0,102.0,0.53,0.253,0.138,0.25,0.475,0.139,0.192,0.195,0.531,0.23833333333333337,0.12966666666666668,0.24466666666666667,0.4423333333333333,0.309,0.18933333333333335,0.19299999999999998,3
621,HOU,22023,0022300957,2024-03-14,HOU vs. WAS,16.0,135.0,0.655,0.276,0.175,0.211,0.559,0.204,0.129,0.163,0.514818181818182,0.2553636363636364,0.12163636363636363,0.23018181818181818,0.5220909090909092,0.26418181818181813,0.14009090909090907,0.26136363636363635,66
622,LAL,22013,0021300342,2013-12-14,LAL @ CHA,3.0,,0.435,0.299,0.159,0.163,0.449,0.09,0.139,0.327,0.5118181818181818,0.2682727272727272,0.1441818181818182,0.19636363636363632,0.4903636363636363,0.25972727272727275,0.14109090909090907,0.3346363636363636,23
623,DET,22017,0021700747,2018-01-30,DET vs. CLE,11.0,125.0,0.575,0.301,0.102,0.167,0.53,0.381,0.141,0.204,0.5170000000000001,0.20363636363636364,0.12945454545454546,0.18872727272727274,0.5421818181818182,0.2663636363636364,0.1495454545454546,0.2332727272727273,49
624,ATL,22010,0021000090,2010-11-07,ATL vs. PHX,-4.0,,0.584,0.265,0.149,0.31,0.623,0.272,0.158,0.3,0.5378571428571429,0.3552857142857143,0.15357142857142855,0.23571428571428574,0.48942857142857144,0.26657142857142857,0.13371428571428573,0.30971428571428566,7
625,OKC,22013,0021300144,2013-11-16,OKC @ MIL,13.0,,0.445,0.329,0.118,0.231,0.395,0.174,0.169,0.298,0.482,0.3636666666666667,0.173,0.25511111111111107,0.4874444444444445,0.2843333333333333,0.16966666666666666,0.2872222222222222,9
626,BKN,22021,22100993,2022-03-10,BKN @ PHI,29.0,129.0,0.659,0.187,0.119,0.222,0.398,0.323,0.183,0.439,0.5456363636363637,0.2615454545454546,0.13754545454545455,0.20618181818181816,0.5495454545454543,0.29745454545454547,0.14118181818181819,0.2873636363636364,67
627,HOU,22014,0021400636,2015-01-21,HOU @ GSW,-13.0,,0.5,0.356,0.193,0.333,0.566,0.184,0.167,0.42,0.5455454545454544,0.2986363636363637,0.17627272727272725,0.25081818181818183,0.512,0.28400000000000003,0.18672727272727274,0.33372727272727276,43
628,MIA,42015,0041500126,2016-04-29,MIA @ CHA,7.0,,0.506,0.181,0.142,0.239,0.454,0.329,0.118,0.234,0.5128333333333334,0.268,0.13583333333333333,0.2038333333333333,0.44533333333333336,0.3486666666666667,0.10049999999999999,0.23816666666666667,6
629,CHI,22012,0021200558,2013-01-14,CHI vs. ATL,39.0,,0.456,0.418,0.151,0.306,0.305,0.122,0.166,0.241,0.4719090909090909,0.27545454545454545,0.144,0.2545454545454545,0.4878181818181817,0.2817272727272727,0.16154545454545455,0.29045454545454547,36
630,DAL,22021,22100373,2021-12-08,DAL @ MEM,8.0,104.0,0.558,0.299,0.198,0.25,0.45,0.278,0.127,0.373,0.5164545454545455,0.22227272727272726,0.12327272727272724,0.1913636363636364,0.5410909090909092,0.2451818181818182,0.15581818181818183,0.2923636363636364,24
631,GSW,42018,0041800142,2019-04-15,GSW vs. LAC,-4.0,,0.607,0.6,0.2,0.184,0.647,0.365,0.181,0.262,0.586,0.4085,0.1955,0.2145,0.5525,0.2985,0.16849999999999998,0.2515,2
632,LAC,22020,0022000002,2020-12-22,LAC @ LAL,7.0,,0.548,0.204,0.15,0.212,0.525,0.383,0.18,0.25,0.548,0.204,0.15,0.212,0.525,0.383,0.18,0.25,1
633,MIL,22015,0021500837,2016-02-22,MIL vs. LAL,7.0,,0.541,0.291,0.091,0.152,0.447,0.566,0.168,0.245,0.488909090909091,0.30736363636363634,0.165,0.24200000000000002,0.4893636363636364,0.31736363636363635,0.15581818181818183,0.2882727272727273,57
634,OKC,22014,0021401222,2015-04-15,OKC @ MIN,25.0,,0.611,0.326,0.125,0.375,0.5,0.417,0.158,0.34,0.4900909090909091,0.301,0.12681818181818183,0.25481818181818183,0.5368181818181819,0.32881818181818184,0.13118181818181815,0.2520909090909091,82
635,BOS,22022,0022200089,2022-10-30,BOS vs. WAS,18.0,112.0,0.589,0.253,0.143,0.091,0.423,0.163,0.1,0.302,0.579,0.26933333333333337,0.13816666666666666,0.1738333333333333,0.5343333333333333,0.27366666666666667,0.119,0.2783333333333333,6
636,MIL,42014,0041400124,2015-04-25,MIL vs. CHI,2.0,,0.443,0.253,0.15,0.211,0.559,0.294,0.281,0.306,0.42200000000000004,0.24475,0.10824999999999999,0.2105,0.5185000000000001,0.29050000000000004,0.19975,0.30825,4
637,CLE,22012,0021200518,2013-01-09,CLE vs. ATL,16.0,,0.531,0.247,0.114,0.24,0.482,0.06,0.147,0.271,0.4680909090909091,0.2653636363636363,0.1372727272727273,0.2254545454545455,0.520909090909091,0.3053636363636364,0.16372727272727275,0.2947272727272727,37
638,GSW,22011,0021100532,2012-03-02,GSW @ PHI,-22.0,,0.433,0.171,0.1,0.14,0.517,0.18,0.096,0.327,0.48454545454545456,0.24863636363636363,0.13772727272727275,0.23590909090909093,0.4916363636363636,0.31772727272727275,0.15263636363636365,0.3577272727272727,33
